2005,LAM,0.0302078510034
2005,OAS,0.0536855475072
2005,SSA,0.0012957711207
2005,EUR,0.4297034387625
2005,NEU,0.0358341769149
2005,MEA,0.0108388061985
2005,REF,0.1239532468545
2005,CAZ,0.0103978434504
2005,CHA,0.0139892825352
2005,IND,0.0077932132236
2005,JPN,0.0899830687224
2005,USA,0.1338852789666
2010,LAM,0.03848682467511
2010,OAS,0.07390382156388
2010,SSA,0.00357266384748
2010,EUR,0.390417634518569
2010,NEU,0.04323162235329
2010,MEA,0.03940803562689
2010,REF,0.07044600093552
2010,CAZ,0.02821923049365
2010,CHA,0.03426066738549
2010,IND,0.0161251935427654
2010,JPN,0.12090340531038
2010,USA,0.10382591282868
2015,LAM,0.07165403711361
2015,OAS,0.08132446156716
2015,SSA,0.00457277086476
2015,EUR,0.353707827228352
2015,NEU,0.05305465568466
2015,MEA,0.04573248693237
2015,REF,0.05653411943445
2015,CAZ,0.02561083980966
2015,CHA,0.0841981101250146
2015,IND,0.0248632709787
2015,JPN,0.136308347392715
2015,USA,0.0751310893179
2020,EUR,0.398669940079016
2020,CHA,0.0537297884344432
2020,IND,0.0229635016235006
2020,JPN,0.147476292607317
2020,USA,0.0511968745883361
2025,EUR,0.405950438092304
2025,CHA,0.0114120856240849
2025,IND,0.0346144868694529
2025,JPN,0.132741665095237
2030,EUR,0.403151697417392
2030,IND,0.06422799389663
2030,JPN,0.111162994421322
2035,EUR,0.40618705859546
2035,IND,0.101157092876268
2035,JPN,0.105183247939119
2040,OAS,0.00571959448827545
2040,EUR,0.382663962996278
2040,CHA,0.0405512127160207
2040,IND,0.15358821188141
2040,JPN,0.0931614436931286
2045,OAS,0.0431710490488081
2045,EUR,0.339071409128378
2045,CHA,0.107778908411761
2045,IND,0.191328548116288
2045,JPN,0.0825893815107923
2050,OAS,0.104996883408698
2050,EUR,0.294163166522723
2050,CHA,0.165036926194102
2050,IND,0.21960380106613
2050,JPN,0.0743760814478507
2055,OAS,0.180812155526929
2055,EUR,0.234187404775893
2055,CHA,0.193393080655884
2055,IND,0.2640089451866
2055,JPN,0.0669626396558174
2060,OAS,0.210641750559458
2060,EUR,0.163368014543536
2060,CHA,0.179515941480678
2060,IND,0.297565160984659
2060,JPN,0.0615229965731554
2070,LAM,0.0955555271052607
2070,OAS,0.335719186783476
2070,SSA,0.0801112022872938
2070,EUR,0.106837805248679
2070,CHA,0.20587934611497
2070,IND,0.396283792109071
2070,JPN,0.0503957506051122
2080,LAM,0.168371066262496
2080,OAS,0.435993818537779
2080,SSA,0.262443535960332
2080,EUR,0.051641387802977
2080,CHA,0.219973522792764
2080,IND,0.497274302206491
2080,JPN,0.0445562985420591
2090,LAM,0.178196859318475
2090,OAS,0.484376132296058
2090,SSA,0.524938872251903
2090,EUR,0.00989461848356078
2090,CHA,0.185399002515213
2090,IND,0.594307818787609
2090,JPN,0.0350919488782256
2100,LAM,0.156423640700521
2100,OAS,0.531294451961538
2100,SSA,0.735248709276208
2100,CHA,0.185135177611968
2100,IND,0.682564297257009
2100,JPN,0.0246546594561051
2110,LAM,0.130206404869767
2110,OAS,0.504974105704111
2110,SSA,0.74833482356711
2110,CHA,0.206897096631144
2110,IND,0.664263759957044
2110,JPN,0.0214160164860808
2130,LAM,0.16624189724135
2130,OAS,0.530005579028643
2130,SSA,0.726234134915876
2130,CHA,0.245863347206375
2130,IND,0.668666852731934
2130,JPN,0.0242106867538347
2150,LAM,0.143060442828089
2150,OAS,0.490857133727136
2150,SSA,0.622803309763731
2150,CHA,0.182799779609733
2150,IND,0.592965010304953
2150,JPN,0.0173696315275127
