2100,CAZ,0.264103906107053
2100,CHA,0.423791626519411
2100,IND,0.434219726976269
2100,JPN,0.409242286393775
2100,USA,0.290072703283199
2110,LAM,0.495768145491023
2110,OAS,0.48346926732208
2110,SSA,0.480535062647646
2110,EUR,0.42916388769534
2110,NEU,0.288879637753326
2110,MEA,0.326579736208746
2110,REF,0.24752480851312
2110,CAZ,0.281344225107495
2110,CHA,0.474682994811771
2110,IND,0.487624587854035
2110,JPN,0.461160359446634
2110,USA,0.307091544872905
2130,LAM,0.51331944708112
2130,OAS,0.500937440858815
2130,SSA,0.49794775147697
2130,EUR,0.453315343753112
2130,NEU,0.332392681255747
2130,MEA,0.352168600801756
2130,REF,0.314274944750006
2130,CAZ,0.332879346023811
2130,CHA,0.491194088296684
2130,IND,0.504950722547161
2130,JPN,0.478002179255345
2130,USA,0.338283446912793
2150,LAM,0.585712716257655
2150,OAS,0.572889475372173
2150,SSA,0.569666135982475
2150,EUR,0.514389719884803
2150,NEU,0.390324759792161
2150,MEA,0.410284656130944
2150,REF,0.377377217199386
2150,CAZ,0.390410305686933
2150,CHA,0.559199549497851
2150,IND,0.576320149086183
2150,JPN,0.547376370337116
2150,USA,0.376650476903649
